timestamp,queue_name,depth,enqueue_rate,dequeue_rate,avg_wait_time_ms,environment
2026-02-20T15:14:30.548120,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:31.614220,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:32.128805,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:34.154508,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:35.550592,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:36.616272,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:37.130629,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:39.157924,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:40.552912,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:41.617748,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:42.132708,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:44.160076,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:45.555167,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:46.619795,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:47.135508,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:49.161217,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:50.556941,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:51.622243,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:52.138213,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:54.163135,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:55.558437,deploy_queue_staging,0,0,0,0,staging
2026-02-20T15:14:59.165112,deploy_queue_staging,0,0,0,0,staging
