timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-14T17:25:11.996488,3,3,0,0,0,stage
2026-02-14T17:25:12.853065,3,3,0,0,0,stage
2026-02-14T17:25:12.940930,3,3,0,0,0,stage
2026-02-14T17:25:13.982902,3,3,0,0,0,stage
2026-02-14T17:25:16.998952,3,3,0,0,0,stage
2026-02-14T17:25:17.854706,3,3,0,0,0,stage
2026-02-14T17:25:17.942442,3,3,0,0,0,stage
2026-02-14T17:25:18.984796,3,3,0,0,0,stage
2026-02-14T17:25:22.000325,3,3,0,0,0,stage
2026-02-14T17:25:22.856503,3,3,0,0,0,stage
2026-02-14T17:25:22.945100,3,3,0,0,0,stage
2026-02-14T17:25:23.986951,3,3,0,0,0,stage
2026-02-14T17:25:27.001923,3,3,0,0,0,stage
2026-02-14T17:25:27.859376,3,3,0,0,0,stage
2026-02-14T17:25:27.947019,3,3,0,0,0,stage
2026-02-14T17:25:28.988658,3,3,0,0,0,stage
2026-02-14T17:25:32.003919,3,3,0,0,0,stage
2026-02-14T17:25:32.861523,3,3,0,0,0,stage
2026-02-14T17:25:32.949080,3,3,0,0,0,stage
2026-02-14T17:25:33.990281,3,3,0,0,0,stage
2026-02-14T17:25:37.005822,3,3,0,0,0,stage
2026-02-14T17:25:37.863891,3,3,0,0,0,stage
2026-02-14T17:25:37.950774,3,3,0,0,0,stage
2026-02-14T17:25:38.992109,3,3,0,0,0,stage
2026-02-14T17:25:42.008957,3,3,0,0,0,stage
2026-02-14T17:25:42.865986,3,3,0,0,0,stage
2026-02-14T17:25:42.952400,3,3,0,0,0,stage
2026-02-14T17:25:43.995114,3,3,0,0,0,stage
2026-02-14T17:25:47.010739,3,3,0,0,0,stage
2026-02-14T17:25:47.868728,3,3,0,0,0,stage
2026-02-14T17:25:47.954510,3,3,0,0,0,stage
2026-02-14T17:25:48.997760,3,3,0,0,0,stage
2026-02-14T17:25:52.013688,3,3,0,0,0,stage
2026-02-14T17:25:52.871234,3,3,0,0,0,stage
2026-02-14T17:25:52.956651,3,3,0,0,0,stage
2026-02-14T17:25:54.000906,3,3,0,0,0,stage
2026-02-14T17:25:57.015938,3,3,0,0,0,stage
2026-02-14T17:25:57.873571,3,3,0,0,0,stage
2026-02-14T17:25:57.959011,3,3,0,0,0,stage
2026-02-14T17:25:59.004291,3,3,0,0,0,stage
2026-02-14T17:26:02.018406,3,3,0,0,0,stage
2026-02-14T17:26:02.876455,3,3,0,0,0,stage
2026-02-14T17:26:02.961409,3,3,0,0,0,stage
2026-02-14T17:26:04.006514,3,3,0,0,0,stage
2026-02-14T17:26:07.020319,3,3,0,0,0,stage
2026-02-14T17:26:07.879300,3,3,0,0,0,stage
2026-02-14T17:26:07.963370,3,3,0,0,0,stage
2026-02-14T17:26:09.008571,3,3,0,0,0,stage
2026-02-14T17:26:12.022486,3,3,0,0,0,stage
2026-02-14T17:26:12.881938,3,3,0,0,0,stage
2026-02-14T17:26:12.966217,3,3,0,0,0,stage
2026-02-14T17:26:14.011679,3,3,0,0,0,stage
2026-02-14T17:26:17.026106,3,3,0,0,0,stage
2026-02-14T17:26:17.884428,3,3,0,0,0,stage
2026-02-14T17:26:17.970476,3,3,0,0,0,stage
2026-02-14T17:26:19.014963,3,3,0,0,0,stage
2026-02-14T17:26:22.028056,3,3,0,0,0,stage
2026-02-14T17:26:22.886961,3,3,0,0,0,stage
2026-02-14T17:26:22.973531,3,3,0,0,0,stage
2026-02-14T17:26:24.017760,3,3,0,0,0,stage
2026-02-14T17:26:27.030231,3,3,0,0,0,stage
2026-02-14T17:26:27.889404,3,3,0,0,0,stage
2026-02-14T17:26:27.975900,3,3,0,0,0,stage
2026-02-14T17:26:29.019923,3,3,0,0,0,stage
2026-02-14T17:26:32.032612,3,3,0,0,0,stage
2026-02-14T17:26:32.892346,3,3,0,0,0,stage
2026-02-14T17:26:32.978477,3,3,0,0,0,stage
2026-02-14T17:26:34.022506,3,3,0,0,0,stage
2026-02-14T17:26:37.034557,3,3,0,0,0,stage
2026-02-14T17:26:37.895085,3,3,0,0,0,stage
2026-02-14T17:26:37.980958,3,3,0,0,0,stage
2026-02-14T17:26:39.024607,3,3,0,0,0,stage
2026-02-14T17:26:42.036590,3,3,0,0,0,stage
2026-02-14T17:26:42.896942,3,3,0,0,0,stage
2026-02-14T17:26:42.983853,3,3,0,0,0,stage
2026-02-14T17:26:44.027955,3,3,0,0,0,stage
2026-02-14T17:26:47.039305,3,3,0,0,0,stage
2026-02-14T17:26:47.898740,3,3,0,0,0,stage
2026-02-14T17:26:47.985971,3,3,0,0,0,stage
2026-02-14T17:26:49.030201,3,3,0,0,0,stage
2026-02-14T17:26:52.041849,3,3,0,0,0,stage
2026-02-14T17:26:52.900514,3,3,0,0,0,stage
2026-02-14T17:26:52.988034,3,3,0,0,0,stage
2026-02-14T17:26:54.032739,3,3,0,0,0,stage
2026-02-14T17:26:57.044009,3,3,0,0,0,stage
2026-02-14T17:26:57.902954,3,3,0,0,0,stage
2026-02-14T17:26:57.989757,3,3,0,0,0,stage
2026-02-14T17:26:59.034802,3,3,0,0,0,stage
2026-02-14T17:27:02.045698,3,3,0,0,0,stage
