timestamp,total_workers,active_workers,queue_size,requests_per_second,avg_response_time,environment
2026-02-20T15:32:17.269508,3,3,0,0,0,prod
2026-02-20T15:32:18.049992,3,3,0,0,0,prod
2026-02-20T15:32:18.184084,3,3,0,0,0,prod
2026-02-20T15:32:19.669149,3,3,0,0,0,prod
2026-02-20T15:32:21.682636,3,3,0,0,0,prod
2026-02-20T15:32:22.270905,3,3,0,0,0,prod
2026-02-20T15:32:23.051828,3,3,0,0,0,prod
2026-02-20T15:32:23.185728,3,3,0,0,0,prod
2026-02-20T15:32:24.671228,3,3,0,0,0,prod
2026-02-20T15:32:26.684792,3,3,0,0,0,prod
2026-02-20T15:32:27.272960,3,3,0,0,0,prod
2026-02-20T15:32:28.052739,3,3,0,0,0,prod
2026-02-20T15:32:28.186975,3,3,0,0,0,prod
2026-02-20T15:32:29.673657,3,3,0,0,0,prod
2026-02-20T15:32:31.686215,3,3,0,0,0,prod
2026-02-20T15:32:32.274607,3,3,0,0,0,prod
2026-02-20T15:32:33.054222,3,3,0,0,0,prod
2026-02-20T15:32:33.188900,3,3,0,0,0,prod
2026-02-20T15:32:34.675222,3,3,0,0,0,prod
2026-02-20T15:32:36.688783,3,3,0,0,0,prod
2026-02-20T15:32:37.275935,3,3,0,0,0,prod
2026-02-20T15:32:38.055818,3,3,0,0,0,prod
2026-02-20T15:32:38.190442,3,3,0,0,0,prod
2026-02-20T15:32:39.676641,3,3,0,0,0,prod
2026-02-20T15:32:41.690270,3,3,0,0,0,prod
2026-02-20T15:32:42.277329,3,3,0,0,0,prod
2026-02-20T15:32:43.057492,3,3,0,0,0,prod
2026-02-20T15:32:43.191532,3,3,0,0,0,prod
2026-02-20T15:32:44.677825,3,3,0,0,0,prod
2026-02-20T15:32:46.691734,3,3,0,0,0,prod
2026-02-20T15:32:47.278752,3,3,0,0,0,prod
2026-02-20T15:32:48.059111,3,3,0,0,0,prod
2026-02-20T15:32:48.192877,3,3,0,0,0,prod
2026-02-20T15:32:49.679748,3,3,0,0,0,prod
2026-02-20T15:32:51.693139,3,3,0,0,0,prod
2026-02-20T15:32:52.280693,3,3,0,0,0,prod
2026-02-20T15:32:53.060452,3,3,0,0,0,prod
2026-02-20T15:32:53.194407,3,3,0,0,0,prod
2026-02-20T15:32:54.681238,3,3,0,0,0,prod
2026-02-20T15:32:56.695890,3,3,0,0,0,prod
2026-02-20T15:32:57.282044,3,3,0,0,0,prod
2026-02-20T15:32:58.061692,3,3,0,0,0,prod
2026-02-20T15:32:58.196620,3,3,0,0,0,prod
2026-02-20T15:32:59.682647,3,3,0,0,0,prod
2026-02-20T15:33:01.697683,3,3,0,0,0,prod
2026-02-20T15:33:02.283705,3,3,0,0,0,prod
2026-02-20T15:33:03.063036,3,3,0,0,0,prod
2026-02-20T15:33:03.198304,3,3,0,0,0,prod
2026-02-20T15:33:04.683984,3,3,0,0,0,prod
2026-02-20T15:33:06.699939,3,3,0,0,0,prod
2026-02-20T15:33:07.285710,3,3,0,0,0,prod
2026-02-20T15:33:08.064236,3,3,0,0,0,prod
2026-02-20T15:33:08.200850,3,3,0,0,0,prod
2026-02-20T15:33:09.685162,3,3,0,0,0,prod
2026-02-20T15:33:11.701068,3,3,0,0,0,prod
2026-02-20T15:33:12.288027,3,3,0,0,0,prod
2026-02-20T15:33:13.065718,3,3,0,0,0,prod
2026-02-20T15:33:13.203050,3,3,0,0,0,prod
2026-02-20T15:33:14.686486,3,3,0,0,0,prod
2026-02-20T15:33:16.703502,3,3,0,0,0,prod
2026-02-20T15:33:17.290778,3,3,0,0,0,prod
2026-02-20T15:33:18.067201,3,3,0,0,0,prod
2026-02-20T15:33:18.204113,3,3,0,0,0,prod
2026-02-20T15:33:19.689442,3,3,0,0,0,prod
2026-02-20T15:33:21.704859,3,3,0,0,0,prod
2026-02-20T15:33:22.292787,3,3,0,0,0,prod
2026-02-20T15:33:23.068486,3,3,0,0,0,prod
2026-02-20T15:33:23.206333,3,3,0,0,0,prod
2026-02-20T15:33:24.691738,3,3,0,0,0,prod
2026-02-20T15:33:26.705888,3,3,0,0,0,prod
2026-02-20T15:33:27.296149,3,3,0,0,0,prod
2026-02-20T15:37:59.234008,3,3,0,0,0,prod
2026-02-20T15:38:04.235515,3,3,0,0,0,prod
2026-02-20T15:38:09.236741,3,3,0,0,0,prod
2026-02-20T15:38:14.238695,3,3,0,0,0,prod
2026-02-20T15:38:19.240015,3,3,0,0,0,prod
2026-02-20T15:38:24.241291,3,3,0,0,0,prod
2026-02-20T15:38:29.242669,3,3,0,0,0,prod
2026-02-20T15:38:34.244043,3,3,0,0,0,prod
2026-02-20T15:38:39.245307,3,3,0,0,0,prod
2026-02-20T15:38:44.246452,3,3,0,0,0,prod
2026-02-20T15:38:49.247913,3,3,0,0,0,prod
2026-02-20T15:38:51.699843,3,3,0,0,0,prod
2026-02-20T15:38:54.248951,3,3,0,0,0,prod
2026-02-20T15:38:56.701138,3,3,0,0,0,prod
2026-02-20T15:38:59.250369,3,3,0,0,0,prod
2026-02-20T15:39:01.702712,3,3,0,0,0,prod
