timestamp,service_name,status,uptime_seconds,downtime_seconds,availability_percent,environment
2026-02-14T13:52:52.123546,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:53.768903,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:54.218056,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:54.273010,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:57.125721,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:58.770791,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:59.220944,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:52:59.275328,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:02.127650,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:03.773358,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:04.223194,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:04.277769,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:07.130207,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:08.775459,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:09.225200,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:09.280137,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:12.132835,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:13.778260,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:14.228119,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:14.282613,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:17.135046,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:18.781704,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:19.230819,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:19.284830,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:22.136882,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:23.783910,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:24.232826,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:24.286992,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:27.138846,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:28.786134,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:29.235083,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:29.289044,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:32.141091,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:33.789313,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:34.238141,multi_deploy_agent_stage,running,5.0,0,100.0,stage
2026-02-14T13:53:34.292137,multi_deploy_agent_stage,running,5.0,0,100.0,stage
